"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean","max_length","trophic_level","thermal_mp_5min_95max","thermal_95thmax","trophic_group","water_column","diel_activity","habitat","Di","Ui","iucn_code","threats"
"Apogon_maculatus",1471.7048,"Apogon_maculatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon maculatus",14.7170360988914,21.5794900102882,6.70984073939669,1500.7833,0.355530420632405,0.555555555555555,0.832019953813393,0.907216658143254,"benthic invertivore","pelagic site attached","night","coral",0.588757696461073,0.0206576546994714,"LC","nthr"
"Apogon_pacificus",1433.2057,"Apogon_pacificus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon pacificus",13.7105199300521,21.0769291056996,6.75611358347442,1451.4534,0.335755956632923,0.518518518518518,0.78457129595728,0.90142560390703,"benthic invertivore","pelagic site attached","night","coral",0.589245536815342,0.022493562913818,"LC","nthr"
"Apogon_retrosella",1254.2197,"Apogon_retrosella_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon retrosella",16.4932033210284,23.4191897170431,6.60097244798784,1306.6857,0.335755956632923,0.555555555555555,0.935650855841686,0.917943313464398,"benthic invertivore","pelagic site attached","night","coral",0.590478541966351,0.00426535745718646,"LC","nthr"
"Apogon_townsendi",1412.863,"Apogon_townsendi_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogon","Apogon townsendi",15.1172487042758,21.63406461737,5.74658460903558,1508.273,0.25412985453438,0.518518518518518,0.917377057556426,0.905177004443105,"benthic invertivore","pelagic site attached","night","coral",0.592972741534426,0.00137930350447556,"LC","nthr"
"Apogonichthyoides_timorensis",1356.2324,"Apogonichthyoides_timorensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Apogonichthyoides","Apogonichthyoides timorensis",31.1572305636655,41.1775299085126,10.8281980868738,1378.8826,0.315791914682858,0.518518518518518,0.898921019958059,0.910100730693715,"benthic invertivore","demersal","night","sand",0.585879046698706,0.0871585347359628,"NE","nev"
"Apolemichthys_trimaculatus",1721.1812,"Apolemichthys_trimaculatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Apolemichthys","Apolemichthys trimaculatus",15.4830944425028,20.2667848819303,4.82470728880341,1689.3772,0.516809271085616,0.222222222222222,0.951444978036226,0.938390976458743,"benthic invertivore","demersal","day","coral",0.421332568312825,0.0136010300802187,"LC","nthr"
"Aprion_virescens",1192.8422,"Aprion_virescens_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Aprion","Aprion virescens",30.8826862490115,37.273743429992,13.7621586003555,1250.95545,0.793530899329474,0.740740740740741,0.910569767528534,0.934435187042858,"higher carnivore","pelagic site attached","day","coral",0.564048151367642,0.0477348225475684,"LC","nthr"
"Aracana_aurita",1985.3121,"Aracana_aurita_M_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Aracana","Aracana aurita",1.54708152000023,16.0140238097142,7.38223811708448,1758.95166666667,0.509377606976772,0.481481481481481,0.602651514192632,0.690473477980583,"benthic invertivore","demersal","day","rock",0.481154823597238,0.0214674802726363,"LC","nthr"
"Aracana_ornata",1912.028,"Aracana_ornata_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Aracanidae","Aracana","Aracana ornata",0.647543,14.9647052815763,1.86256207927826e-05,1861.68795,0.412584760829815,0.444444444444444,0.599621111832427,0.650909554739518,"benthic invertivore","demersal","day","rock",0.484920935943084,0.0269704486209486,"LC","nthr"
"Archamia_bleekeri",1267.3857,"Archamia_bleekeri_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Archamia","Archamia bleekeri",16.2788750995632,23.5757789923248,6.12093647672792,1286.2029,0.335755956632923,0.584366470257472,0.89761921567097,0.907059227815584,"planktivore","benthic","night","coral",0.6096577555504,0.0302627409393653,"NE","nev"
"Arcos_poecilophthalmos",1404.7362,"Arcos_poecilophthalmos_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Arcos","Arcos poecilophthalmos",NA,NA,NA,1455.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Arenigobius_frenatus",1259.5559,"Arenigobius_frenatus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Arenigobius","Arenigobius frenatus",16.5869637848137,24.5258468136779,10.9165474200036,1306.2913,0.447131622958476,0.296296296296296,0.616746313446547,0.687790394123113,"benthic invertivore","benthic","day","sand",0.546007605542068,0.0396512334710567,"NE","nev"
"Argyrosomus_hololepidotus",1193.0015,"Argyrosomus_hololepidotus_A_2","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus hololepidotus",10.7767434972207,28.1161115038382,9.5248574005849,1193.1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","dd"
"Argyrosomus_japonicus",1282.3218,"Argyrosomus_japonicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Argyrosomus","Argyrosomus japonicus",14.1966580426796,29.0707056686728,6.73536395036961,1248.8281,0.884482460659438,0.925925925925926,0.743021304724248,0.845378765738858,"higher carnivore","benthic","night","rock",0.676312849705812,0.0937314995002156,"EN","thr"
"Arothron_caeruleopunctatus",1481.0411,"Arothron_caeruleopunctatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron caeruleopunctatus",5.90081734035754,11.9131392096065,3.02171469652524,1518.1072,0.655800751685242,0.454346707777778,0.935370518574541,0.921718648335963,"benthic invertivore","demersal","day","coral",0.41269912313058,0.0100727458116903,"LC","nthr"
"Arothron_diadematus",1448.42,"Arothron_diadematus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron diadematus",7.93257926724464,13.6885931599524,6.20920204768968,1451.11615,0.543924469105433,0.481481481481481,0.883197640472535,0.903493429041503,"benthic invertivore","demersal","day","coral",0.405621061177109,0.0137622776870837,"LC","nthr"
"Arothron_hispidus",1590.9263,"Arothron_hispidus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron hispidus",5.38511562073438,11.6480997370999,3.53582109078126,1584.50955,0.64071731525239,0.407407407407407,0.832061038816705,0.930019991132603,"benthic invertivore","demersal","day","coral",0.411897417262466,0.0146009197346899,"LC","nthr"
"Arothron_inconditus",1508.8948,"Arothron_inconditus_A_3","NO",1,0,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron inconditus",7.7483686325857,13.0440321104168,3.24636485479496,1330.32093333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Arothron_manilensis",1421.7654,"Arothron_manilensis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron manilensis",7.62700258807899,13.1222907812016,3.46294771277845,1450.72733333333,0.550137587884192,0.555555555555555,0.888794119256594,0.951607375662301,"benthic invertivore","demersal","day","coral",0.408218932564668,0.00445240056338298,"LC","nthr"
"Arothron_mappa",1626.3552,"Arothron_mappa_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron mappa",5.11712054337566,11.6201953150041,3.6643387210527,1631.7975,0.690430921429465,0.296296296296296,0.956210088645108,0.942006195416354,"omnivore","demersal","day","coral",0.485785966615405,0.0291399695565304,"LC","nthr"
"Arothron_meleagris",1483.233,"Arothron_meleagris_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron meleagris",2.64702100007534,9.84851070759466,2.07071872834642,1464.82785579128,0.64071731525239,0.518518518518518,0.890911095072506,0.90456277082263,"benthic invertivore","demersal","day","coral",0.410386500261028,0.00903368560715655,"LC","nthr"
"Arothron_nigropunctatus",1548.8842,"Arothron_nigropunctatus_A_7","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron nigropunctatus",2.83181927239689,9.95232232925116,2.35792178255552,1386.46135722904,0.561984141801619,0.481481481481481,0.91357651123112,0.938083425408424,"omnivore","demersal","day","coral",0.476391295786502,0.0215758044896646,"LC","nthr"
"Arothron_stellatus",1627.2023,"Arothron_stellatus_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Arothron","Arothron stellatus",9.34763507395672,14.7808495091599,8.20397277716804,1574.236375,0.806603885656669,0.481481481481481,0.867718948563811,0.938467845999747,"benthic invertivore","demersal","day","coral",0.426141199151759,0.0162727563085149,"LC","nthr"
"Arripis_georgianus",1172.4537,"Arripis_georgianus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Arripidae","Arripis","Arripis georgianus",19.3835470687907,32.1876896904521,12.9570410945669,1236.7313,0.603114207095828,0.851851851851852,0.661856256527463,0.688732226727085,"higher carnivore","pelagic non-site attached","day","water column",0.624916051328778,0.0602131975179847,"NE","nev"
"Arripis_trutta",1209.6833,"Arripis_trutta_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Arripidae","Arripis","Arripis trutta",20.038753501695,27.9075848497033,11.499392361834,1236.8813,0.74997582943163,0.777777777777778,0.664654108663541,0.732799229133741,"higher carnivore","pelagic non-site attached","day","water column",0.623290863911039,0.0197968747258414,"NE","nev"
"Arripis_truttacea",1193.5466,"Arripis_truttacea_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Arripidae","Arripis","Arripis truttacea",21.6467167419325,30.1228885827708,11.9191892955061,1239.9374,0.764321943588437,0.777777777777778,0.656683434795782,0.679264311948983,"higher carnivore","pelagic non-site attached","day","water column",0.626093665255513,0.0197968747258414,"NE","nev"
"Arripis_xylabion",1323.1104,"Arripis_xylabion_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Arripidae","Arripis","Arripis xylabion",19.4881008703058,30.4994772303848,13.1449635714046,1292.174,0.741262425514552,0.777777777777778,0.76157360480157,0.71968444682469,"higher carnivore","pelagic non-site attached","day","water column",0.620752074682183,0.0347154678322308,"NE","nev"
"Artedius_harringtoni",1519.0605,"Artedius_harringtoni_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Artedius","Artedius harringtoni",16.9254604449663,23.9513901559517,4.75167298620551,1567.1345,0.335755956632923,0.518518518518518,0.208351687657483,0.457494981178368,"benthic invertivore","benthic","day","rock",0.583505747117252,0.0203300836765576,"NE","nev"
"Aspasmogaster_tasmaniensis",1287.8165,"Aspasmogaster_tasmaniensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Aspasmogaster","Aspasmogaster tasmaniensis",14.3609640480683,27.7459048117593,8.54740445065468,1368.2395,0.293474014564691,0.481481481481481,0.591319307120728,0.620090601507596,"benthic invertivore","benthic","day","rock",0.535083308300649,0.0104151648657237,"NE","nev"
"Aspidontus_dussumieri",1356.3611,"Aspidontus_dussumieri_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Aspidontus","Aspidontus dussumieri",10.2729771635513,16.9849605686661,7.06950448535761,1417.4016,0.370302818761584,0,0.785520812208554,0.879836711989692,"browsing herbivore","benthic","day","coral",0.546066794714047,0.0267564232176265,"LC","nthr"
"Aspidontus_taeniatus",1523.808,"Aspidontus_taeniatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Aspidontus","Aspidontus taeniatus",8.35957076379501,15.8914682523283,5.65869652256978,1538.6166,0.362238489137431,0.666666666666667,0.829176051297057,0.928835941526178,"browsing herbivore","benthic","day","coral",0.529852039937133,0.108805623107717,"LC","nthr"
"Assessor_flavissimus",1551.2413,"Assessor_flavissimus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Plesiopidae","Assessor","Assessor flavissimus",2.17467879155824,10.6168944382882,2.68585936154239,1579.3508,0.222475921053491,0.518518518518518,0.911099953663122,0.891373300761338,"benthic invertivore","demersal","day","coral",0.421288699480478,0.00848539409244873,"NE","nev"
"Assessor_macneilli",1625.3274,"Assessor_macneilli_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Plesiopidae","Assessor","Assessor macneilli",2.3145118048381,10.9688262015893,3.68677962738885,1618.32306666667,0.238963110485966,0.518518518518518,0.901364286843042,0.905844122418016,"benthic invertivore","demersal","day","coral",0.419515985068164,0.00848539409244873,"NE","nev"
"Assessor_randalli",1622.0111,"Assessor_randalli_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Plesiopidae","Assessor","Assessor randalli",2.57647303803534,11.0180252566823,3.61481675750157,1690.9259,0.162134306289073,0.555555555555555,0.861889585319506,0.881868220374115,"benthic invertivore","demersal","day","coral",0.42850808531768,0.030669324027728,"NE","nev"
"Assiculus_punctatus",1581.9586,"Assiculus_punctatus_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Assiculus","Assiculus punctatus",14.1237458881942,29.1104985761869,7.51230043496811,1533.6222,0.293474014564691,0.592592592592593,0.881780814449744,0.847943938046719,"benthic invertivore","benthic","night","coral",0.568955913822235,0.0207571135298039,"NE","nev"
"Asterropteryx_striata",1246.0698,"Asterropteryx_striata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Asterropteryx","Asterropteryx striata",17.4593621746492,25.2312531629505,7.81527078506433,1311.1807,0.0730765400816869,0.314390088559544,0.975730951591582,0.895049752273704,"browsing herbivore","benthic","day","sand",0.601805939410883,0.0193722839068629,"NE","nev"
"Atherina_hepsetus",1307.5529,"Atherina_hepsetus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Atherina","Atherina hepsetus",6.44257067000017,40.1447286413527,2.36988775063388,1294.6553,0.46709566490854,0.444444444444444,0.648690119350657,0.777286980974043,"browsing herbivore","pelagic non-site attached","day","water column",0.615698543514914,0.0807486566775634,"NE","nev"
"Atherina_presbyter",1151.1667,"Atherina_presbyter_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Atherina","Atherina presbyter",5.38308199999995,39.5711960563524,0.0870975919372173,1250.5973,0.46709566490854,0.62962962962963,0.769792034325266,0.720687176917323,"browsing herbivore","pelagic non-site attached","day","water column",0.616490616188809,0.0750800412949962,"LC","nthr"
"Atherinomorus_vaigiensis",1158.4246,"Atherinomorus_vaigiensis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus vaigiensis",44.2006664900101,58.9799882813582,6.96924569638524,1249.5493,0.436301066895085,0.444444444444444,0.731196275712198,0.724508967061534,"benthic invertivore","pelagic non-site attached","day","water column",0.575983964501675,0.0889881742491911,"NE","nev"
