File name;Source
Scomberomorus_regalis_A_2;https://www.floridamuseum.ufl.edu/wp-content/uploads/sites/66/2017/05/Scomberomorus-regalis-01.jpg
Thalassoma_rueppellii_A_3;http://2.bp.blogspot.com/-urm1ILd1e_E/U6wEeEiJfoI/AAAAAAAAL-w/do1SRW-I59A/s1600/thalassoma_rueppellii.jpg
Argyrosomus_hololepidotus_A_1;http://3.bp.blogspot.com/-LbA6G-EBXHc/Uu0GkSI3YjI/AAAAAAAAWGo/BrdGCX22P3A/s1600/cob+south+africa+australia+meagre+mulloy+mulloway+KOB+(Argyrosomus+hololepidotus)+big+huge+ginat+world+recod+fish+fishing+surf+beach+shore+namibia+angola.jpg
Calamus_bajonado_A_3;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3743_7744.jpg
Hypoplectrus_castroaguirrei_A_2;http://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3500_9708.jpg
Carangoides_bartholomaei_A_1;http://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3637_10809.jpg
Lutjanus_analis_A_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3683_334.jpg
Pseudupeneus_maculatus_A_2;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3833_10498.jpg
Prognathodes_aculeatus_A_2;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3846_5537.jpg
Scarus_coelestinus_A_2;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3913_5952.jpg
Scarus_taeniopterus_J_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3917_5986.jpg
Scarus_taeniopterus_F_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3917_5984.jpg
Scarus_taeniopterus_M_1;https://biogeodb.stri.si.edu/caribbean/en/pages/random/5983
Sparisoma_atomarium_M_3;https://biogeodb.stri.si.edu/caribbean/en/pages/random/10848
Sparisoma_radians_M_2;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3924_6299.jpg
Balistes_vetula_A_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/4366_1197.jpg
Epinephelus_itajara_A_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/4760_8706.jpg
Pseudobalistes_naufragium_A_1;https://biogeodb.stri.si.edu/sftep/en/pages/random/4203
Paralabrax_albomaculatus_A_1;https://biogeodb.stri.si.edu/sftep/en/pages/random/4447
Hypoplectrus_aberrans_A_1;https://biogeodb.stri.si.edu/caribbean/resources/img/images/species/3500_9322.jpg
Lutjanus_aratus_A_2;https://biogeodb.stri.si.edu/sftep/en/pages/random/4339
