"","name","CL_cie_d_mean","CL_cie_d_sd","CL_hullarea","SH_n.core.cell_mean","SH_n.core.cell_sd","SH_perimeter_mean","SH_perimeter_sd","SH_perim.area.ratio_mean","SH_perim.area.ratio_sd","SH_core.area.index_mean","SH_core.area.index_sd"
"1053","Chromis_atripes_A_1",16.7924009818888,11.3400667866584,168.553950382227,2091.33333333333,1945.03380433349,5509.33333333333,4342.39369472645,1.10537150688966,0.349071510117419,0.308506290858819,0.148373640256911
"1054","Chromis_atripes_A_2",19.8420527503835,13.0319899813268,430.004630428053,4494.77777777778,4470.24394686067,4130.44444444444,2785.28737795183,0.768185427213424,0.462167585122178,0.506863081482084,0.193409707719689
"1055","Chromis_atripes_A_3",14.8292204929084,6.96484391144152,349.415359211493,3101.22222222222,3493.62973058744,4469.77777777778,2960.10497186239,0.880824846259822,0.340588662916474,0.423823170337033,0.161489724814719
"1056","Chromis_bami_A_2",14.8940104938122,8.511746738432,178.232352227891,4748.55555555556,2945.21043862366,4286.88888888889,2664.5857297357,0.525549122535926,0.0966858311330418,0.604151147473336,0.079760960750677
"1057","Chromis_caudalis_A_1",23.0185571915572,20.440581882375,211.247748898696,1828.66666666667,1346.92872862672,7237.11111111111,4749.36870658734,1.32217429416342,0.493686248369109,0.219841316526962,0.116900810500592
"1058","Chromis_chromis_A_3",11.8742288478059,7.75516351307272,120.119554250564,778.333333333333,598.792326270135,7394.22222222222,6910.84484303073,1.51194474766031,0.388227147581184,0.134119018879975,0.0822422472924119
"1059","Chromis_chromis_J_2",47.4687566400544,30.4097129541518,1991.00724967185,1166.44444444444,1602.35452624498,7409.33333333333,6518.98312622452,1.33953370927315,0.423112416905403,0.200209882682432,0.174695500127177
"1060","Chromis_chrysura_A_1",14.7016408581074,8.96949609257578,140.508610189013,1604.44444444444,1288.45198893004,9734.66666666667,5918.96198670003,1.4216429767563,0.345255884682561,0.215584655000611,0.134114705481795
"1061","Chromis_chrysura_A_2",21.988605907925,12.0136586068967,547.057667873906,1574.22222222222,2633.89045794324,12137.1111111111,6056.67591266952,1.68365510922745,0.521442134558474,0.142291352217889,0.203997922954577
"1062","Chromis_chrysura_J_1",26.7284998954105,16.6469083038325,430.342568842369,1994.44444444444,3305.75177195412,8693.33333333333,4400.49383592342,1.36043614545933,0.397559326701397,0.211758593347725,0.173484855081708
"1063","Chromis_chrysura_J_2",18.24508880071,13.9062664613796,273.259742402238,4285.88888888889,4018.51093206316,5147.55555555556,2862.98529122624,1.00732552169192,0.605915894127527,0.400317996389997,0.241827780408165
"1064","Chromis_cinerascens_A_1",15.0078468921628,8.31213084904334,225.282913127543,3719.11111111111,2226.75809443036,3762,1746.85631922033,0.594702826896437,0.175993109772828,0.539525771789885,0.120004702686094
"1065","Chromis_crusma_A_1",5.38315767936172,2.17719742782557,46.6899607143995,2474.55555555556,1242.27172059006,6520,2688.92041533401,0.941854742899993,0.270492276568741,0.362939622177091,0.155155473000231
"1066","Chromis_cyanea_A_2",32.7166103245277,17.4520182383131,1510.39673664617,888,1186.56889812602,7030.88888888889,4855.64219348081,1.57650829660063,0.499074721494039,0.139285640029717,0.181830077837155
"1067","Chromis_cyanea_J_1",32.2887588148626,14.1348978471928,1449.9378478479,2587.22222222222,2085.2752083225,4836.88888888889,2333.17254207894,0.960892671309316,0.440882329568022,0.365548640341837,0.195377398875003
"1068","Chromis_dimidiata_47",20.6557409832988,9.89981948797706,619.368951341116,2449.88888888889,2691.2876771373,4718.66666666667,1653.02964280741,1.01720838013955,0.413165473387548,0.326819539557605,0.215129991384384
"1069","Chromis_dimidiata_A_2",10.5417751014112,4.58103589335427,187.438100277742,2996.22222222222,2564.22886935711,5303.11111111111,2785.19767900074,0.860209319594465,0.222330588286174,0.40637295090734,0.140351734331495
"1070","Chromis_dimidiata_A_3",18.3819867754888,8.87265186183587,416.353595917925,2352.77777777778,1020.76206553949,4802.66666666667,2649.74281770892,0.840456750402622,0.329379510131779,0.439557842124438,0.166570837811148
"1071","Chromis_dispilus_A_2",10.3649103345441,6.03024603496081,176.996007293139,1470.33333333333,1765.78006841169,6153.77777777778,4537.35180964012,1.2989231755567,0.287772705519854,0.208503609166342,0.110904370374278
"1072","Chromis_elerae_A_1",20.7559761470125,15.7146102325224,563.507737747928,2104,2289.35110893895,7052.44444444444,5493.4610017527,1.11279403709091,0.240010162421857,0.28181258808773,0.113769156908934
"1073","Chromis_flavaxilla_A_1",32.5299180688712,26.1842917975698,789.072345470788,2675.55555555556,2130.92134481256,4976.88888888889,3891.55805701407,0.754566326786752,0.181537708497811,0.406281168604238,0.139127858112801
"1074","Chromis_flavipectoralis_A_2",26.4557584314108,19.5371676790189,651.605586276811,3850.11111111111,3109.14588128494,4507.77777777778,3158.99294783075,0.90289892304985,0.534042022891803,0.44575333528889,0.177481785523543
"1075","Chromis_flavomaculata_A_1",20.3129841114203,12.8062869938336,467.882789024409,2279.11111111111,1420.11807998881,5678,3466.9012100145,0.889831869057711,0.220697015122099,0.363950068340586,0.127302135941339
"1076","Chromis_flavomaculata_A_2",10.8817717610844,5.44312979637784,166.974915542434,2481.33333333333,1633.33477891093,4086.88888888889,3563.31336134097,0.717355402927812,0.195133463721692,0.474032369061792,0.114584291120807
"1077","Chromis_fumea_A_1",38.0189760862546,23.6417081978728,1132.67254901574,1182.77777777778,1099.46848269718,7400,3792.22981898513,1.283867359328,0.382698978425598,0.207325587609278,0.13472311903461
"1078","Chromis_fumea_A_2",17.6347139304995,10.8792303156794,116.88209551666,2100.88888888889,2344.52513552555,6010.66666666667,4014.10450785726,1.13575655898801,0.36164493700921,0.270037320550736,0.164209022630221
"1079","Chromis_hanui_A_1",17.8828056300692,9.1855941580361,375.839874286047,4831.22222222222,4269.93515108186,4692.66666666667,2069.91473254335,0.657557275727221,0.251896723404828,0.518565047886812,0.146847803229159
"1080","Chromis_hypsilepis_A_2",32.3396635025795,23.7273152103256,857.931422846548,1455.66666666667,1254.13127303325,7113.11111111111,6082.49793350652,1.13113346252007,0.2033962813363,0.277029667574176,0.130421101886817
"1081","Chromis_insolata_A_1",8.71238660979374,4.97076298476052,49.8437352843642,1810.44444444444,2749.45636040614,9066.22222222222,4478.50984641593,1.2750956429799,0.447459604659831,0.215679774610789,0.240167360143509
"1082","Chromis_insolata_J_1",36.1698234640455,21.7186240135451,540.732347399752,3599.66666666667,4159.6774814882,6042.88888888889,4620.11862522069,0.985244061723699,0.424973892287769,0.364849076843386,0.237595566958823
