"name_worms","sp_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all","esthe_pred","method"
"Chaetodon_oxycephalus_A_1","Chaetodon_oxycephalus","Chaetodon_oxycephalus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1600.3594,"predicted"
"Chaetodon_paucifasciatus_A_1","Chaetodon_paucifasciatus","Chaetodon_paucifasciatus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1717.948,"predicted"
"Chaetodon_paucifasciatus_A_2","Chaetodon_paucifasciatus","Chaetodon_paucifasciatus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1754.3925,"predicted"
"Chaetodon_pelewensis_A_1","Chaetodon_pelewensis","Chaetodon_pelewensis_A_1","YES",0,1,1,0,1,1,0,1,NA,1702.764,1702.764,1711.756,"evaluated"
"Chaetodon_pelewensis_A_2","Chaetodon_pelewensis","Chaetodon_pelewensis_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1770.4806,"predicted"
"Chaetodon_pelewensis_J_1","Chaetodon_pelewensis","Chaetodon_pelewensis_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1731.8079,"predicted"
"Chaetodon_plebeius_A_1","Chaetodon_plebeius","Chaetodon_plebeius_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1770.2444,"predicted"
"Chaetodon_punctatofasciatus_A_1","Chaetodon_punctatofasciatus","Chaetodon_punctatofasciatus_A_1","NO",0,1,0,0,1,1,0,1,NA,1707.255,1707.255,1728.087,"evaluated"
"Chaetodon_punctatofasciatus_A_2","Chaetodon_punctatofasciatus","Chaetodon_punctatofasciatus_A_2",NA,0,1,0,0,1,1,0,0,NA,0,NA,1690.3738,"predicted"
"Chaetodon_punctatofasciatus_J_1","Chaetodon_punctatofasciatus","Chaetodon_punctatofasciatus_J_1","NO",0,1,0,0,1,1,0,1,NA,1614.169,1614.169,1625.178,"evaluated"
"Chaetodon_quadrimaculatus_A_1","Chaetodon_quadrimaculatus","Chaetodon_quadrimaculatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1709.3064,"predicted"
"Chaetodon_rafflesii_A_1","Chaetodon_rafflesii","Chaetodon_rafflesii_A_1","NO",0,1,1,0,1,1,0,1,NA,1769.615,1769.615,1768.842,"evaluated"
"Chaetodon_rainfordi_A_1","Chaetodon_rainfordi","Chaetodon_rainfordi_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1706.4524,"predicted"
"Chaetodon_reticulatus_A_1","Chaetodon_reticulatus","Chaetodon_reticulatus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1767.9915,"predicted"
"Chaetodon_sedentarius_A_1","Chaetodon_sedentarius","Chaetodon_sedentarius_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1556.9873,"predicted"
"Chaetodon_semeion_A_1","Chaetodon_semeion","Chaetodon_semeion_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA,1637.6244,"predicted"
"Chaetodon_semilarvatus_A_1","Chaetodon_semilarvatus","Chaetodon_semilarvatus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1779.7433,"predicted"
"Chaetodon_speculum_A_1","Chaetodon_speculum","Chaetodon_speculum_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1672.1042,"predicted"
"Chaetodon_striatus_A_1","Chaetodon_striatus","Chaetodon_striatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1678.2872,"predicted"
"Chaetodon_striatus_A_2","Chaetodon_striatus","Chaetodon_striatus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1765.4736,"predicted"
"Chaetodon_triangulum_A_1","Chaetodon_triangulum","Chaetodon_triangulum_A_1","NO",0,1,0,0,1,1,0,1,NA,1621.782,1621.782,1620.189,"evaluated"
"Chaetodon_triangulum_A_2","Chaetodon_triangulum","Chaetodon_triangulum_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1686.1178,"predicted"
"Chaetodon_trichrous_A_1","Chaetodon_trichrous","Chaetodon_trichrous_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1604.5986,"predicted"
"Chaetodon_tricinctus_A_1","Chaetodon_tricinctus","Chaetodon_tricinctus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1773.0919,"predicted"
"Chaetodon_trifascialis_40","Chaetodon_trifascialis","Chaetodon_trifascialis_40","YES",1,1,1,0,1,1,1,0,1610.986121,0,1555.25601358239,1556.63856474581,"evaluated"
"Chaetodon_trifascialis_A_1","Chaetodon_trifascialis","Chaetodon_trifascialis_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1671.0228,"predicted"
"Chaetodon_trifasciatus_41","Chaetodon_trifasciatus","Chaetodon_trifasciatus_41","YES",1,1,1,0,1,1,1,0,1683.97041,0,1619.11299415231,1621.28212379751,"evaluated"
"Chaetodon_trifasciatus_A_1","Chaetodon_trifasciatus","Chaetodon_trifasciatus_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1796.6799,"predicted"
"Chaetodon_ulietensis_A_1","Chaetodon_ulietensis","Chaetodon_ulietensis_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1703.4718,"predicted"
"Chaetodon_ulietensis_J_1","Chaetodon_ulietensis","Chaetodon_ulietensis_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1644.6343,"predicted"
"Chaetodon_unimaculatus_A_1","Chaetodon_unimaculatus","Chaetodon_unimaculatus_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA,1625.7537,"predicted"
"Chaetodon_unimaculatus_A_2","Chaetodon_unimaculatus","Chaetodon_unimaculatus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1591.9543,"predicted"
"Chaetodon_vagabundus_42","Chaetodon_vagabundus","Chaetodon_vagabundus_42","YES",1,1,1,0,1,1,1,0,1621.901841,0,1564.80662960534,1566.30682349136,"evaluated"
"Chaetodon_vagabundus_A_1","Chaetodon_vagabundus","Chaetodon_vagabundus_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1695.0332,"predicted"
"Chaetodon_xanthocephalus_A_1","Chaetodon_xanthocephalus","Chaetodon_xanthocephalus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1696.7474,"predicted"
"Chaetodon_xanthocephalus_A_2","Chaetodon_xanthocephalus","Chaetodon_xanthocephalus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1678.5632,"predicted"
"Chaetodon_xanthurus_A_1","Chaetodon_xanthurus","Chaetodon_xanthurus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1715.8457,"predicted"
"Chaetodon_zanzibarensis_A_1","Chaetodon_zanzibarensis","Chaetodon_zanzibarensis_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1702.4109,"predicted"
"Chaetodontoplus_conspicillatus_A_1","Chaetodontoplus_conspicillatus","Chaetodontoplus_conspicillatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1731.0337,"predicted"
"Chaetodontoplus_duboulayi_A_1","Chaetodontoplus_duboulayi","Chaetodontoplus_duboulayi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1776.7236,"predicted"
"Chaetodontoplus_meredithi_A_1","Chaetodontoplus_meredithi","Chaetodontoplus_meredithi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1636.0215,"predicted"
"Chaetodontoplus_meredithi_J_1","Chaetodontoplus_meredithi","Chaetodontoplus_meredithi_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1677.9272,"predicted"
"Chaetodontoplus_mesoleucus_A_1","Chaetodontoplus_mesoleucus","Chaetodontoplus_mesoleucus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1631.0168,"predicted"
"Chaetodontoplus_personifer_A_1","Chaetodontoplus_personifer","Chaetodontoplus_personifer_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1521.0087,"predicted"
"Chaetodontoplus_personifer_A_2","Chaetodontoplus_personifer","Chaetodontoplus_personifer_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1656.415,"predicted"
"Chaetodontoplus_septentrionalis_A_1","Chaetodontoplus_septentrionalis","Chaetodontoplus_septentrionalis_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1925.8098,"predicted"
"Chaetodontoplus_septentrionalis_A_2","Chaetodontoplus_septentrionalis","Chaetodontoplus_septentrionalis_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1903.1396,"predicted"
"Chaetodontoplus_septentrionalis_J_1","Chaetodontoplus_septentrionalis","Chaetodontoplus_septentrionalis_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1930.2488,"predicted"
"Chaetodontoplus_vanderloosi_A_1","Chaetodontoplus_vanderloosi","Chaetodontoplus_vanderloosi_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA,1533.9482,"predicted"
"Chaetodontoplus_vanderloosi_A_2","Chaetodontoplus_vanderloosi","Chaetodontoplus_vanderloosi_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA,1515.089,"predicted"
"Champsocephalus_esox_A_1","Champsocephalus_esox","Champsocephalus_esox_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1392.6189,"predicted"
"Chanos_chanos_A_1","Chanos_chanos","Chanos_chanos_A_1","YES",0,1,1,0,1,1,0,1,NA,1275.309,1275.309,1280.308,"evaluated"
"Cheilinus_abudjubbe_A_1","Cheilinus_abudjubbe","Cheilinus_abudjubbe_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1484.5575,"predicted"
"Cheilinus_abudjubbe_A_2","Cheilinus_abudjubbe","Cheilinus_abudjubbe_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1568.2189,"predicted"
"Cheilinus_chlorourus_A_1","Cheilinus_chlorourus","Cheilinus_chlorourus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1359.2971,"predicted"
"Cheilinus_chlorourus_A_2","Cheilinus_chlorourus","Cheilinus_chlorourus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1332.4796,"predicted"
"Cheilinus_chlorourus_A_3","Cheilinus_chlorourus","Cheilinus_chlorourus_A_3","NO",0,1,1,0,1,1,0,0,NA,0,NA,1456.8022,"predicted"
"Cheilinus_fasciatus_44","Cheilinus_fasciatus","Cheilinus_fasciatus_44","YES",1,1,1,0,1,1,1,0,1428.620249,0,1395.69655079279,1395.11367799043,"evaluated"
"Cheilinus_fasciatus_A_1","Cheilinus_fasciatus","Cheilinus_fasciatus_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1492.5256,"predicted"
"Cheilinus_fasciatus_A_2","Cheilinus_fasciatus","Cheilinus_fasciatus_A_2","NO",1,1,1,0,1,1,0,0,NA,0,NA,1575.7068,"predicted"
"Cheilinus_fasciatus_J_1","Cheilinus_fasciatus","Cheilinus_fasciatus_J_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1313.8638,"predicted"
"Cheilinus_fasciatus_juv_45","Cheilinus_fasciatus","Cheilinus_fasciatus_juv_45","YES",1,1,1,0,1,1,1,0,1342.999658,0,1320.78354566819,1319.27790831745,"evaluated"
"Cheilinus_lunulatus_F_1","Cheilinus_lunulatus","Cheilinus_lunulatus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1438.2092,"predicted"
"Cheilinus_lunulatus_J_1","Cheilinus_lunulatus","Cheilinus_lunulatus_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1285.5752,"predicted"
"Cheilinus_lunulatus_M_1","Cheilinus_lunulatus","Cheilinus_lunulatus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1498.5059,"predicted"
"Cheilinus_oxycephalus_A_1","Cheilinus_oxycephalus","Cheilinus_oxycephalus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1419.0312,"predicted"
"Cheilinus_oxycephalus_A_2","Cheilinus_oxycephalus","Cheilinus_oxycephalus_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA,1514.7137,"predicted"
"Cheilinus_trilobatus_A_1","Cheilinus_trilobatus","Cheilinus_trilobatus_A_1","YES",0,1,1,0,1,1,0,1,NA,1369.022,1369.022,1362.033,"evaluated"
"Cheilinus_trilobatus_A_2","Cheilinus_trilobatus","Cheilinus_trilobatus_A_2","YES",0,1,1,0,1,1,0,1,NA,1472.244,1472.244,1490.585,"evaluated"
"Cheilinus_trilobatus_A_3","Cheilinus_trilobatus","Cheilinus_trilobatus_A_3","YES",0,1,1,0,1,1,0,0,NA,0,NA,1494.4083,"predicted"
"Cheilinus_undulatus_A_1","Cheilinus_undulatus","Cheilinus_undulatus_A_1","YES",0,1,1,1,1,1,0,0,NA,0,NA,1552.6329,"predicted"
"Cheilinus_undulatus_J_1","Cheilinus_undulatus","Cheilinus_undulatus_J_1","YES",0,1,1,1,1,1,0,0,NA,0,NA,1590.1589,"predicted"
"Cheilio_inermis_A_1","Cheilio_inermis","Cheilio_inermis_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1383.2832,"predicted"
"Cheilio_inermis_F_1","Cheilio_inermis","Cheilio_inermis_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1349.8,"predicted"
"Cheilio_inermis_J_1","Cheilio_inermis","Cheilio_inermis_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1481.0056,"predicted"
"Cheilio_inermis_M_1","Cheilio_inermis","Cheilio_inermis_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1442.3876,"predicted"
"Cheilodactylus_ephippium_A_1","Cheilodactylus_ephippium","Cheilodactylus_ephippium_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1507.282,"predicted"
"Cheilodactylus_ephippium_J_1","Cheilodactylus_ephippium","Cheilodactylus_ephippium_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1431.591,"predicted"
"Cheilodactylus_fasciatus_A_1","Cheilodactylus_fasciatus","Cheilodactylus_fasciatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1405.479,"predicted"
"Cheilodactylus_francisi_A_2","Cheilodactylus_francisi","Cheilodactylus_francisi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1524.0918,"predicted"
"Cheilodactylus_fuscus_A_1","Cheilodactylus_fuscus","Cheilodactylus_fuscus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1455.9607,"predicted"
"Cheilodactylus_fuscus_J_2","Cheilodactylus_fuscus","Cheilodactylus_fuscus_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1433.0034,"predicted"
"Cheilodactylus_gibbosus_A_1","Cheilodactylus_gibbosus","Cheilodactylus_gibbosus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1580.2454,"predicted"
"Cheilodactylus_gibbosus_A_2","Cheilodactylus_gibbosus","Cheilodactylus_gibbosus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1451.1729,"predicted"
"Cheilodactylus_gibbosus_A_3","Cheilodactylus_gibbosus","Cheilodactylus_gibbosus_A_3","YES",0,0,0,0,1,1,0,1,NA,1586.305,1586.305,1584.718,"evaluated"
"Cheilodactylus_nigripes_A_1","Cheilodactylus_nigripes","Cheilodactylus_nigripes_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1532.7285,"predicted"
"Cheilodactylus_nigripes_J_1","Cheilodactylus_nigripes","Cheilodactylus_nigripes_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1543.6702,"predicted"
"Cheilodactylus_pixi_A_1","Cheilodactylus_pixi","Cheilodactylus_pixi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1385.6437,"predicted"
"Cheilodactylus_pixi_J_1","Cheilodactylus_pixi","Cheilodactylus_pixi_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1431.4972,"predicted"
"Cheilodactylus_plessisi_A_1","Cheilodactylus_plessisi","Cheilodactylus_plessisi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1476.5201,"predicted"
"Cheilodactylus_rubrolabiatus_A_2","Cheilodactylus_rubrolabiatus","Cheilodactylus_rubrolabiatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1579.3046,"predicted"
"Cheilodactylus_spectabilis_A_2","Cheilodactylus_spectabilis","Cheilodactylus_spectabilis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1589.1401,"predicted"
"Cheilodactylus_spectabilis_A_3","Cheilodactylus_spectabilis","Cheilodactylus_spectabilis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1529.5273,"predicted"
"Cheilodactylus_spectabilis_J_1","Cheilodactylus_spectabilis","Cheilodactylus_spectabilis_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1448.655,"predicted"
"Cheilodactylus_vestitus_A_2","Cheilodactylus_vestitus","Cheilodactylus_vestitus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1595.1548,"predicted"
"Cheilodactylus_vestitus_J_1","Cheilodactylus_vestitus","Cheilodactylus_vestitus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1548.5264,"predicted"
"Cheilodactylus_zebra_A_1","Cheilodactylus_zebra","Cheilodactylus_zebra_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1591.0557,"predicted"
"Cheilodactylus_zonatus_A_2","Cheilodactylus_zonatus","Cheilodactylus_zonatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1536.7516,"predicted"
"Cheilodipterus_arabicus_A_2","Cheilodipterus_arabicus","Cheilodipterus_arabicus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1412.3525,"predicted"
"Cheilodipterus_artus_A_1","Cheilodipterus_artus","Cheilodipterus_artus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1283.7253,"predicted"
"Cheilodipterus_artus_A_2","Cheilodipterus_artus","Cheilodipterus_artus_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1316.9625,"predicted"
"Cheilodipterus_artus_A_3","Cheilodipterus_artus","Cheilodipterus_artus_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA,1391.5615,"predicted"
"Cheilodipterus_intermedius_A_1","Cheilodipterus_intermedius","Cheilodipterus_intermedius_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1340.2144,"predicted"
"Cheilodipterus_isostigmus_A_2","Cheilodipterus_isostigmus","Cheilodipterus_isostigmus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1477.6123,"predicted"
"Cheilodipterus_lachneri_A_1","Cheilodipterus_lachneri","Cheilodipterus_lachneri_A_1","NO",0,0,1,0,1,1,0,1,NA,1363.862,1363.862,1355.42,"evaluated"
"Cheilodipterus_lachneri_A_2","Cheilodipterus_lachneri","Cheilodipterus_lachneri_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1347.6323,"predicted"
"Cheilodipterus_macrodon_A_1","Cheilodipterus_macrodon","Cheilodipterus_macrodon_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1489.8638,"predicted"
"Cheilodipterus_macrodon_A_2","Cheilodipterus_macrodon","Cheilodipterus_macrodon_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1456.2664,"predicted"
"Cheilodipterus_nigrotaeniatus_A_2","Cheilodipterus_nigrotaeniatus","Cheilodipterus_nigrotaeniatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1467.0958,"predicted"
"Cheilodipterus_parazonatus_A_1","Cheilodipterus_parazonatus","Cheilodipterus_parazonatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1405.7073,"predicted"
"Cheilodipterus_quinquelineatus_A_1","Cheilodipterus_quinquelineatus","Cheilodipterus_quinquelineatus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1476.8079,"predicted"
"Cheilodipterus_quinquelineatus_A_2","Cheilodipterus_quinquelineatus","Cheilodipterus_quinquelineatus_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1441.8962,"predicted"
"Cheiloprion_labiatus_A_1","Cheiloprion_labiatus","Cheiloprion_labiatus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1358.0016,"predicted"
"Cheiloprion_labiatus_A_2","Cheiloprion_labiatus","Cheiloprion_labiatus_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1320.2642,"predicted"
"Cheiloprion_labiatus_J_1","Cheiloprion_labiatus","Cheiloprion_labiatus_J_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1670.189,"predicted"
"Cheiloprion_labiatus_J_2","Cheiloprion_labiatus","Cheiloprion_labiatus_J_2","NO",0,0,1,0,1,1,0,1,NA,1670.093,1670.093,1677.394,"evaluated"
"Chelidonichthys_capensis_A_1","Chelidonichthys_capensis","Chelidonichthys_capensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1418.8435,"predicted"
"Chelmon_marginalis_A_1","Chelmon_marginalis","Chelmon_marginalis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1778.5227,"predicted"
"Chelmon_marginalis_A_2","Chelmon_marginalis","Chelmon_marginalis_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1789.9014,"predicted"
"Chelmon_marginalis_J_1","Chelmon_marginalis","Chelmon_marginalis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1745.0634,"predicted"
"Chelmon_rostratus_A_1","Chelmon_rostratus","Chelmon_rostratus_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1845.1283,"predicted"
"Chelmonops_curiosus_A_1","Chelmonops_curiosus","Chelmonops_curiosus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1707.2168,"predicted"
"Chelmonops_curiosus_A_2","Chelmonops_curiosus","Chelmonops_curiosus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1709.9014,"predicted"
"Chelmonops_truncatus_A_2","Chelmonops_truncatus","Chelmonops_truncatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1784.71,"predicted"
"Chelmonops_truncatus_J_1","Chelmonops_truncatus","Chelmonops_truncatus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1658.23,"predicted"
"Chelon_auratus_A_2","Chelon_auratus","Chelon_auratus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1238.3239,"predicted"
"Chelon_labrosus_A_1","Chelon_labrosus","Chelon_labrosus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1249.8647,"predicted"
"Chelon_ramada_A_1","Chelon_ramada","Chelon_ramada_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1166.307,"predicted"
"Chelon_richardsonii_A_1","Chelon_richardsonii","Chelon_richardsonii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1305.5135,"predicted"
"Chelonodon_pleurospilus_A_1","Chelonodon_pleurospilus","Chelonodon_pleurospilus_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1453.1199,"predicted"
"Chelonodon_pleurospilus_A_2","Chelonodon_pleurospilus","Chelonodon_pleurospilus_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA,1471.024,"predicted"
"Chilomycterus_antennatus_A_1","Chilomycterus_antennatus","Chilomycterus_antennatus_A_1","NO",0,1,0,0,1,1,0,1,NA,1487.369,1487.369,1513.525,"evaluated"
"Chilomycterus_reticulatus_A_1","Chilomycterus_reticulatus","Chilomycterus_reticulatus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1366.064,"predicted"
"Chilomycterus_reticulatus_A_2","Chilomycterus_reticulatus","Chilomycterus_reticulatus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1470.4744,"predicted"
"Chirodactylus_brachydactylus_A_1","Chirodactylus_brachydactylus","Chirodactylus_brachydactylus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1334.8536,"predicted"
"Chirolophis_ascanii_A_2","Chirolophis_ascanii","Chirolophis_ascanii_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1306.2192,"predicted"
"Chironemus_maculosus_A_1","Chironemus_maculosus","Chironemus_maculosus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1471.2609,"predicted"
"Chironemus_maculosus_A_3","Chironemus_maculosus","Chironemus_maculosus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1457.0392,"predicted"
"Chironemus_marmoratus_A_2","Chironemus_marmoratus","Chironemus_marmoratus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1358.36,"predicted"
"Chironemus_marmoratus_J_2","Chironemus_marmoratus","Chironemus_marmoratus_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1414.2512,"predicted"
"Chironemus_microlepis_A_1","Chironemus_microlepis","Chironemus_microlepis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1457.0002,"predicted"
"Chironemus_microlepis_A_2","Chironemus_microlepis","Chironemus_microlepis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1437.3864,"predicted"
"Chlorurus_atrilunula_F_1","Chlorurus_atrilunula","Chlorurus_atrilunula_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1430.3151,"predicted"
"Chlorurus_atrilunula_M_1","Chlorurus_atrilunula","Chlorurus_atrilunula_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1587.2574,"predicted"
"Chlorurus_bleekeri_A_1","Chlorurus_bleekeri","Chlorurus_bleekeri_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA,1685.9778,"predicted"
"Chlorurus_bleekeri_J_1","Chlorurus_bleekeri","Chlorurus_bleekeri_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1363.698,"predicted"
"Chlorurus_bowersi_A_1","Chlorurus_bowersi","Chlorurus_bowersi_A_1","NO",0,1,0,0,1,1,0,1,NA,1809.379,1809.379,1817.583,"evaluated"
"Chlorurus_bowersi_A_2","Chlorurus_bowersi","Chlorurus_bowersi_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1713.9769,"predicted"
"Chlorurus_capistratoides_F_1","Chlorurus_capistratoides","Chlorurus_capistratoides_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1382.1581,"predicted"
"Chlorurus_capistratoides_F_2","Chlorurus_capistratoides","Chlorurus_capistratoides_F_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1377.0911,"predicted"
"Chlorurus_capistratoides_M_1","Chlorurus_capistratoides","Chlorurus_capistratoides_M_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1616.0753,"predicted"
"Chlorurus_frontalis_A_1","Chlorurus_frontalis","Chlorurus_frontalis_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA,1549.3082,"predicted"
"Chlorurus_frontalis_A_2","Chlorurus_frontalis","Chlorurus_frontalis_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1677.8386,"predicted"
"Chlorurus_gibbus_F_1","Chlorurus_gibbus","Chlorurus_gibbus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1594.5203,"predicted"
"Chlorurus_gibbus_F_2","Chlorurus_gibbus","Chlorurus_gibbus_F_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1661.8453,"predicted"
"Chlorurus_gibbus_J_1","Chlorurus_gibbus","Chlorurus_gibbus_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1397.8733,"predicted"
"Chlorurus_gibbus_M_1","Chlorurus_gibbus","Chlorurus_gibbus_M_1","YES",0,1,0,0,1,1,0,1,NA,1679.934,1679.934,1698.08,"evaluated"
