-66.16117525913401,-66.17162194994552,-66.18931851341465,-66.18701861087818,-66.1755012312471
-65.96732277885054,-66.2177817494043,-66.25373184940078,-66.20301186636681,-66.35743941187785
-66.17472915701211,-66.25440815964585,-66.24606659246341,-66.09898544802664,-66.35115915568933
-66.18073690663115,-66.20469556564156,-66.24731099936464,-66.1193736795036,-66.1138921382508
-66.21182475146905,-66.23363121067631,-66.11138648342416,-66.21316890905207,-66.13788653721107
-66.22055899432256,-66.1668445857415,-66.13627980330226,-66.17520944716895,-66.15177217389827
