-66.2003864733806,-66.26117687969929,-66.1385874808399,-66.26249495099451,-66.15963495090226
-66.11662769972908,-66.20109702125953,-66.09754171366167,-66.19198907311173,-66.15466522665884
-66.1744707501657,-66.24346261246677,-66.23547191176016,-66.18642193345613,-66.24141679330242
-66.17172200544223,-66.17175347758248,-66.19746162185602,-66.18119793919406,-66.17680949686572
-66.20662239906613,-66.14912737332422,-66.20258383001872,-66.1663068944704,-66.18197460760419
-66.21068129234688,-66.16703225362647,-66.19997827210283,-66.1887939269414,-66.18695017992924
