"name_worms","sp_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all","esthe_pred","method"
"Mycteroperca_fusca_A_2","Mycteroperca_fusca","Mycteroperca_fusca_A_2","NO",0,0,0,1,1,1,0,1,NA,1317.012,1317.012,1327.833,"evaluated"
"Mycteroperca_fusca_A_3","Mycteroperca_fusca","Mycteroperca_fusca_A_3","NO",0,0,0,1,1,1,0,0,NA,0,NA,1537.7317,"predicted"
"Mycteroperca_fusca_A_4","Mycteroperca_fusca","Mycteroperca_fusca_A_4","YES",0,0,0,1,1,1,0,0,NA,0,NA,1326.7081,"predicted"
"Mycteroperca_fusca_A_5","Mycteroperca_fusca","Mycteroperca_fusca_A_5","NO",0,0,0,1,1,1,0,0,NA,0,NA,1403.937,"predicted"
"Mycteroperca_interstitialis_A_1","Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_1","YES",0,1,0,1,1,1,0,0,NA,0,NA,1292.7717,"predicted"
"Mycteroperca_interstitialis_A_2","Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_2","NO",0,1,0,1,1,1,0,0,NA,0,NA,1376.8533,"predicted"
"Mycteroperca_jordani_A_1","Mycteroperca_jordani","Mycteroperca_jordani_A_1","NO",0,0,0,1,0,1,0,1,NA,1404.119,1404.119,1411.233,"evaluated"
"Mycteroperca_jordani_A_2","Mycteroperca_jordani","Mycteroperca_jordani_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA,1337.8145,"predicted"
"Mycteroperca_microlepis_A_1","Mycteroperca_microlepis","Mycteroperca_microlepis_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA,1191.8065,"predicted"
"Mycteroperca_olfax_A_1","Mycteroperca_olfax","Mycteroperca_olfax_A_1","YES",0,1,0,1,1,1,0,1,NA,1313.332,1313.332,1318.723,"evaluated"
"Mycteroperca_olfax_A_2","Mycteroperca_olfax","Mycteroperca_olfax_A_2","YES",0,1,0,1,1,1,0,0,NA,0,NA,1422.769,"predicted"
"Mycteroperca_rosacea_A_1","Mycteroperca_rosacea","Mycteroperca_rosacea_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1396.0552,"predicted"
"Mycteroperca_rosacea_A_2","Mycteroperca_rosacea","Mycteroperca_rosacea_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1326.9371,"predicted"
"Mycteroperca_tigris_A_1","Mycteroperca_tigris","Mycteroperca_tigris_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1422.4099,"predicted"
"Mycteroperca_xenarcha_A_2","Mycteroperca_xenarcha","Mycteroperca_xenarcha_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1414.4342,"predicted"
"Mycteroperca_xenarcha_J_1","Mycteroperca_xenarcha","Mycteroperca_xenarcha_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1310.6619,"predicted"
"Myoxocephalus_scorpius_A_3","Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1478.9038,"predicted"
"Myoxocephalus_scorpius_A_4","Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_4","YES",0,0,0,0,1,1,0,0,NA,0,NA,1517.5383,"predicted"
"Myrichthys_maculosus_A_2","Myrichthys_maculosus","Myrichthys_maculosus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1449.1531,"predicted"
"Myrichthys_tigrinus_A_1","Myrichthys_tigrinus","Myrichthys_tigrinus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1414.9673,"predicted"
"Myripristis_adusta_A_1","Myripristis_adusta","Myripristis_adusta_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1353.8822,"predicted"
"Myripristis_adusta_A_2","Myripristis_adusta","Myripristis_adusta_A_2","NO",0,1,1,0,1,1,0,1,NA,1412.646,1412.646,1418.405,"evaluated"
"Myripristis_amaena_A_1","Myripristis_amaena","Myripristis_amaena_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1324.2739,"predicted"
"Myripristis_amaena_A_2","Myripristis_amaena","Myripristis_amaena_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1439.1243,"predicted"
"Myripristis_berndti_A_1","Myripristis_berndti","Myripristis_berndti_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1303.1372,"predicted"
"Myripristis_clarionensis_A_1","Myripristis_clarionensis","Myripristis_clarionensis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1297.0007,"predicted"
"Myripristis_earlei_A_1","Myripristis_earlei","Myripristis_earlei_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1403.3617,"predicted"
"Myripristis_earlei_A_2","Myripristis_earlei","Myripristis_earlei_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1400.1981,"predicted"
"Myripristis_gildi_A_1","Myripristis_gildi","Myripristis_gildi_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1339.7977,"predicted"
"Myripristis_hexagona_A_1","Myripristis_hexagona","Myripristis_hexagona_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA,1408.5466,"predicted"
"Myripristis_jacobus_A_1","Myripristis_jacobus","Myripristis_jacobus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1378.0109,"predicted"
"Myripristis_jacobus_A_2","Myripristis_jacobus","Myripristis_jacobus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1351.8115,"predicted"
"Myripristis_kochiensis_A_1","Myripristis_kochiensis","Myripristis_kochiensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1349.8187,"predicted"
"Myripristis_kuntee_A_1","Myripristis_kuntee","Myripristis_kuntee_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1358.3801,"predicted"
"Myripristis_leiognathus_A_1","Myripristis_leiognathus","Myripristis_leiognathus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1335.5618,"predicted"
"Myripristis_leiognathus_A_2","Myripristis_leiognathus","Myripristis_leiognathus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1423.2395,"predicted"
"Myripristis_murdjan_A_1","Myripristis_murdjan","Myripristis_murdjan_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1423.231,"predicted"
"Myripristis_pralinia_A_1","Myripristis_pralinia","Myripristis_pralinia_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1404.2427,"predicted"
"Myripristis_pralinia_A_2","Myripristis_pralinia","Myripristis_pralinia_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1349.1304,"predicted"
"Myripristis_pralinia_A_3","Myripristis_pralinia","Myripristis_pralinia_A_3","NO",0,1,1,0,1,1,0,0,NA,0,NA,1498.1115,"predicted"
"Myripristis_randalli_A_1","Myripristis_randalli","Myripristis_randalli_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1362.5259,"predicted"
"Myripristis_tiki_A_1","Myripristis_tiki","Myripristis_tiki_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1316.5142,"predicted"
"Myripristis_tiki_A_2","Myripristis_tiki","Myripristis_tiki_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1335.439,"predicted"
"Myripristis_tiki_A_3","Myripristis_tiki","Myripristis_tiki_A_3","YES",0,1,0,0,1,1,0,0,NA,0,NA,1352.2021,"predicted"
"Myripristis_violacea_81","Myripristis_violacea","Myripristis_violacea_81","YES",1,1,1,0,1,1,1,0,1389.331114,0,1361.32085754867,1360.31455131177,"evaluated"
"Myripristis_violacea_A_1","Myripristis_violacea","Myripristis_violacea_A_1","YES",1,1,1,0,1,1,0,1,NA,1346.991,1346.991,1336.159,"evaluated"
"Myripristis_vittata_A_1","Myripristis_vittata","Myripristis_vittata_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1396.7377,"predicted"
"Myripristis_vittata_A_2","Myripristis_vittata","Myripristis_vittata_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1406.2775,"predicted"
"Nannosalarias_nativitatis_A_2","Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1362.7563,"predicted"
"Nannosalarias_nativitatis_A_3","Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1342.9846,"predicted"
"Naso_annulatus_F_1","Naso_annulatus","Naso_annulatus_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1410.9929,"predicted"
"Naso_annulatus_J_1","Naso_annulatus","Naso_annulatus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1455.4316,"predicted"
"Naso_annulatus_M_1","Naso_annulatus","Naso_annulatus_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1384.9337,"predicted"
"Naso_annulatus_M_2","Naso_annulatus","Naso_annulatus_M_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1393.2947,"predicted"
"Naso_brachycentron_82","Naso_brachycentron","Naso_brachycentron_82","YES",1,1,1,0,1,1,1,0,1207.082501,0,1201.86398952005,1198.89352306067,"evaluated"
"Naso_brachycentron_F_1","Naso_brachycentron","Naso_brachycentron_F_1","YES",1,1,1,0,1,1,0,1,NA,1253.212,1253.212,1260.139,"evaluated"
"Naso_brachycentron_M_1","Naso_brachycentron","Naso_brachycentron_M_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1268.3735,"predicted"
"Naso_brachycentron_M_2","Naso_brachycentron","Naso_brachycentron_M_2","YES",1,1,1,0,1,1,0,0,NA,0,NA,1292.8494,"predicted"
"Naso_brevirostris_F_1","Naso_brevirostris","Naso_brevirostris_F_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1285.3574,"predicted"
"Naso_brevirostris_F_2","Naso_brevirostris","Naso_brevirostris_F_2","YES",1,1,1,0,1,1,0,0,NA,0,NA,1401.3564,"predicted"
"Naso_brevirostris_fem_83","Naso_brevirostris","Naso_brevirostris_fem_83","YES",1,1,1,0,1,1,1,0,1327.240328,0,1306.99505442722,1305.31957299038,"evaluated"
"Naso_brevirostris_J_1","Naso_brevirostris","Naso_brevirostris_J_1","YES",1,1,1,0,1,1,1,1,1489.457984,1430.577,1430.577,1427.096,"evaluated"
"Naso_brevirostris_J_2","Naso_brevirostris","Naso_brevirostris_J_2","NO",1,1,1,0,1,1,0,0,NA,0,NA,1503.0072,"predicted"
"Naso_brevirostris_M_1","Naso_brevirostris","Naso_brevirostris_M_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1386.4197,"predicted"
"Naso_brevirostris_M_2","Naso_brevirostris","Naso_brevirostris_M_2","YES",1,1,1,0,1,1,0,0,NA,0,NA,1504.3239,"predicted"
"Naso_brevirostris_male_85","Naso_brevirostris","Naso_brevirostris_male_85","YES",1,1,1,0,1,1,1,0,1391.024919,0,1362.80283777286,1361.8147862944,"evaluated"
"Naso_caeruleacauda_A_1","Naso_caeruleacauda","Naso_caeruleacauda_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1448.5753,"predicted"
"Naso_caeruleacauda_A_2","Naso_caeruleacauda","Naso_caeruleacauda_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1312.1943,"predicted"
"Naso_caesius_A_1","Naso_caesius","Naso_caesius_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1250.6268,"predicted"
"Naso_caesius_A_2","Naso_caesius","Naso_caesius_A_2","YES",0,1,1,0,1,1,0,1,NA,1307.905,1307.905,1293.517,"evaluated"
"Naso_elegans_86","Naso_elegans","Naso_elegans_86","YES",1,1,0,0,1,1,1,0,1558.736477,0,1509.54063363681,1510.3600712012,"evaluated"
"Naso_elegans_A_1","Naso_elegans","Naso_elegans_A_1","YES",1,1,0,0,1,1,0,0,NA,0,NA,1641.2034,"predicted"
"Naso_elegans_A_2","Naso_elegans","Naso_elegans_A_2","YES",1,1,0,0,1,1,0,0,NA,0,NA,1684.8381,"predicted"
"Naso_elegans_J_1","Naso_elegans","Naso_elegans_J_1","YES",1,1,0,0,1,1,0,0,NA,0,NA,1594.9998,"predicted"
"Naso_fageni_A_1","Naso_fageni","Naso_fageni_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1368.9445,"predicted"
"Naso_hexacanthus_A_1","Naso_hexacanthus","Naso_hexacanthus_A_1",NA,0,1,1,0,1,1,0,0,NA,0,NA,1411.6263,"predicted"
"Naso_lituratus_A_1","Naso_lituratus","Naso_lituratus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1614.8984,"predicted"
"Naso_thynnoides_A_1","Naso_thynnoides","Naso_thynnoides_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1355.3523,"predicted"
"Naso_thynnoides_A_2","Naso_thynnoides","Naso_thynnoides_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1324.424,"predicted"
"Naso_tonganus_A_1","Naso_tonganus","Naso_tonganus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1275.354,"predicted"
"Naso_tonganus_A_2","Naso_tonganus","Naso_tonganus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1402.8138,"predicted"
"Naso_tonganus_J_1","Naso_tonganus","Naso_tonganus_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1341.8567,"predicted"
"Naso_tonganus_J_2","Naso_tonganus","Naso_tonganus_J_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1598.5767,"predicted"
"Naso_unicornis_87","Naso_unicornis","Naso_unicornis_87","YES",1,1,1,0,1,1,1,0,1497.665926,0,1456.10747641853,1456.26873423019,"evaluated"
"Naso_unicornis_A_1","Naso_unicornis","Naso_unicornis_A_1","YES",1,1,1,0,1,1,0,0,NA,0,NA,1550.7036,"predicted"
"Naso_unicornis_A_2","Naso_unicornis","Naso_unicornis_A_2","YES",1,1,1,0,1,1,0,0,NA,0,NA,1433.6013,"predicted"
"Naso_unicornis_A_3","Naso_unicornis","Naso_unicornis_A_3","YES",1,1,1,0,1,1,0,0,NA,0,NA,1528.4257,"predicted"
"Naso_vlamingii_A_1","Naso_vlamingii","Naso_vlamingii_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1611.6796,"predicted"
"Naso_vlamingii_J_1","Naso_vlamingii","Naso_vlamingii_J_1","NO",0,1,1,0,1,1,0,0,NA,0,NA,1606.2117,"predicted"
"Neatypus_obliquus_A_1","Neatypus_obliquus","Neatypus_obliquus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1674.0596,"predicted"
"Neatypus_obliquus_A_2","Neatypus_obliquus","Neatypus_obliquus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1621.5491,"predicted"
"Nectamia_similis_A_1","Nectamia_similis","Nectamia_similis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1386.2756,"predicted"
"Nelusetta_ayraud_A_1","Nelusetta_ayraud","Nelusetta_ayraud_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1441.1104,"predicted"
"Nelusetta_ayraud_J_1","Nelusetta_ayraud","Nelusetta_ayraud_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1458.4214,"predicted"
"Nemadactylus_bergi_A_2","Nemadactylus_bergi","Nemadactylus_bergi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1318.3884,"predicted"
"Nemadactylus_douglasii_A_1","Nemadactylus_douglasii","Nemadactylus_douglasii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1282.1809,"predicted"
"Nemadactylus_macropterus_A_2","Nemadactylus_macropterus","Nemadactylus_macropterus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1207.2124,"predicted"
"Nemadactylus_valenciennesi_A_1","Nemadactylus_valenciennesi","Nemadactylus_valenciennesi_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1373.7334,"predicted"
"Nemadactylus_valenciennesi_A_2","Nemadactylus_valenciennesi","Nemadactylus_valenciennesi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1416.683,"predicted"
"Nemadactylus_valenciennesi_J_1","Nemadactylus_valenciennesi","Nemadactylus_valenciennesi_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1513.75,"predicted"
"Nemateleotris_magnifica_88","Nemateleotris_magnifica","Nemateleotris_magnifica_88","YES",1,0,1,0,1,1,1,0,1544.071896,0,1496.70998368716,1497.3713756774,"evaluated"
"Nemateleotris_magnifica_A_1","Nemateleotris_magnifica","Nemateleotris_magnifica_A_1","NO",1,0,1,0,1,1,0,0,NA,0,NA,1609.0989,"predicted"
"Nemateleotris_magnifica_A_2","Nemateleotris_magnifica","Nemateleotris_magnifica_A_2","NO",1,0,1,0,1,1,0,0,NA,0,NA,1586.9645,"predicted"
"Nemateleotris_magnifica_A_3","Nemateleotris_magnifica","Nemateleotris_magnifica_A_3","NO",1,0,1,0,1,1,0,0,NA,0,NA,1633.5742,"predicted"
"Neocirrhites_armatus_M_1","Neocirrhites_armatus","Neocirrhites_armatus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1596.3232,"predicted"
"Neocirrhites_armatus_M_2","Neocirrhites_armatus","Neocirrhites_armatus_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1637.7773,"predicted"
"Neoditrema_ransonnetii_A_1","Neoditrema_ransonnetii","Neoditrema_ransonnetii_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1237.1837,"predicted"
"Neoglyphidodon_bonang_A_1","Neoglyphidodon_bonang","Neoglyphidodon_bonang_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1559.6959,"predicted"
"Neoglyphidodon_bonang_J_1","Neoglyphidodon_bonang","Neoglyphidodon_bonang_J_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1512.8435,"predicted"
"Neoglyphidodon_carlsoni_A_1","Neoglyphidodon_carlsoni","Neoglyphidodon_carlsoni_A_1","YES",0,0,1,0,1,1,0,1,NA,1382.014,1382.014,1373.701,"evaluated"
"Neoglyphidodon_carlsoni_A_2","Neoglyphidodon_carlsoni","Neoglyphidodon_carlsoni_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1234.1714,"predicted"
"Neoglyphidodon_crossi_A_1","Neoglyphidodon_crossi","Neoglyphidodon_crossi_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1238.3481,"predicted"
"Neoglyphidodon_crossi_J_1","Neoglyphidodon_crossi","Neoglyphidodon_crossi_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1830.3406,"predicted"
"Neoglyphidodon_melas_89","Neoglyphidodon_melas","Neoglyphidodon_melas_89","YES",1,0,1,0,1,1,1,0,1412.635576,0,1381.7108976178,1380.95575212508,"evaluated"
"Neoglyphidodon_melas_A_1","Neoglyphidodon_melas","Neoglyphidodon_melas_A_1","YES",1,0,1,0,1,1,0,0,NA,0,NA,1550.3518,"predicted"
"Neoglyphidodon_melas_A_2","Neoglyphidodon_melas","Neoglyphidodon_melas_A_2","YES",1,0,1,0,1,1,0,0,NA,0,NA,1333.4111,"predicted"
"Neoglyphidodon_melas_J_1","Neoglyphidodon_melas","Neoglyphidodon_melas_J_1","NO",1,0,1,0,1,1,0,0,NA,0,NA,1447.8312,"predicted"
"Neoglyphidodon_melas_J_2","Neoglyphidodon_melas","Neoglyphidodon_melas_J_2","YES",1,0,1,0,1,1,0,0,NA,0,NA,1425.5859,"predicted"
"Neoglyphidodon_melas_juv_90","Neoglyphidodon_melas","Neoglyphidodon_melas_juv_90","YES",1,0,1,0,1,1,1,0,1592.07808,0,1538.71258453354,1539.89135679623,"evaluated"
"Neoglyphidodon_nigroris_A_1","Neoglyphidodon_nigroris","Neoglyphidodon_nigroris_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1360.6626,"predicted"
"Neoglyphidodon_nigroris_A_2","Neoglyphidodon_nigroris","Neoglyphidodon_nigroris_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1311.7642,"predicted"
"Neoglyphidodon_nigroris_J_1","Neoglyphidodon_nigroris","Neoglyphidodon_nigroris_J_1","YES",0,0,1,0,1,1,0,1,NA,1656.331,1656.331,1659.918,"evaluated"
"Neoglyphidodon_nigroris_J_2","Neoglyphidodon_nigroris","Neoglyphidodon_nigroris_J_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1632.3456,"predicted"
"Neoglyphidodon_oxyodon_A_1","Neoglyphidodon_oxyodon","Neoglyphidodon_oxyodon_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1326.5947,"predicted"
"Neoglyphidodon_oxyodon_J_1","Neoglyphidodon_oxyodon","Neoglyphidodon_oxyodon_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1817.752,"predicted"
"Neoglyphidodon_polyacanthus_A_1","Neoglyphidodon_polyacanthus","Neoglyphidodon_polyacanthus_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1492.6826,"predicted"
"Neoglyphidodon_polyacanthus_A_2","Neoglyphidodon_polyacanthus","Neoglyphidodon_polyacanthus_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1626.0692,"predicted"
"Neoglyphidodon_polyacanthus_J_1","Neoglyphidodon_polyacanthus","Neoglyphidodon_polyacanthus_J_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1781.5056,"predicted"
"Neoglyphidodon_polyacanthus_J_2","Neoglyphidodon_polyacanthus","Neoglyphidodon_polyacanthus_J_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1696.0729,"predicted"
"Neoglyphidodon_thoracotaeniatus_A_1","Neoglyphidodon_thoracotaeniatus","Neoglyphidodon_thoracotaeniatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1428.3013,"predicted"
"Neoglyphidodon_thoracotaeniatus_J_1","Neoglyphidodon_thoracotaeniatus","Neoglyphidodon_thoracotaeniatus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1547.179,"predicted"
"Neomyxus_leuciscus_A_1","Neomyxus_leuciscus","Neomyxus_leuciscus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1206.4661,"predicted"
"Neoniphon_argenteus_A_1","Neoniphon_argenteus","Neoniphon_argenteus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1320.5261,"predicted"
"Neoniphon_argenteus_A_2","Neoniphon_argenteus","Neoniphon_argenteus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1429.8724,"predicted"
"Neoniphon_marianus_A_1","Neoniphon_marianus","Neoniphon_marianus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1517.6086,"predicted"
"Neoniphon_marianus_A_2","Neoniphon_marianus","Neoniphon_marianus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1556.3911,"predicted"
"Neoniphon_opercularis_A_1","Neoniphon_opercularis","Neoniphon_opercularis_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1332.3339,"predicted"
"Neoniphon_opercularis_A_2","Neoniphon_opercularis","Neoniphon_opercularis_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1554.5952,"predicted"
"Neoniphon_sammara_A_1","Neoniphon_sammara","Neoniphon_sammara_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1575.9587,"predicted"
"Neoniphon_sammara_A_2","Neoniphon_sammara","Neoniphon_sammara_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1536.9448,"predicted"
"Neoodax_balteatus_F_1","Neoodax_balteatus","Neoodax_balteatus_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1340.9938,"predicted"
"Neoodax_balteatus_M_2","Neoodax_balteatus","Neoodax_balteatus_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1237.9238,"predicted"
"Neopomacentrus_anabatoides_A_1","Neopomacentrus_anabatoides","Neopomacentrus_anabatoides_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1272.283,"predicted"
"Neopomacentrus_anabatoides_A_2","Neopomacentrus_anabatoides","Neopomacentrus_anabatoides_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1272.467,"predicted"
"Neopomacentrus_aquadulcis_A_1","Neopomacentrus_aquadulcis","Neopomacentrus_aquadulcis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1331.541,"predicted"
"Neopomacentrus_azysron_A_1","Neopomacentrus_azysron","Neopomacentrus_azysron_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1501.5151,"predicted"
"Neopomacentrus_azysron_A_2","Neopomacentrus_azysron","Neopomacentrus_azysron_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1394.0581,"predicted"
"Neopomacentrus_bankieri_A_1","Neopomacentrus_bankieri","Neopomacentrus_bankieri_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1330.4,"predicted"
"Neopomacentrus_cyanomos_A_1","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1387.1342,"predicted"
"Neopomacentrus_cyanomos_A_2","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1472.9277,"predicted"
"Neopomacentrus_cyanomos_A_3","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA,1450.1887,"predicted"
"Neopomacentrus_filamentosus_A_1","Neopomacentrus_filamentosus","Neopomacentrus_filamentosus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1405.2601,"predicted"
"Neopomacentrus_metallicus_A_1","Neopomacentrus_metallicus","Neopomacentrus_metallicus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1357.9194,"predicted"
"Neopomacentrus_miryae_A_1","Neopomacentrus_miryae","Neopomacentrus_miryae_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1323.675,"predicted"
"Neopomacentrus_nemurus_A_1","Neopomacentrus_nemurus","Neopomacentrus_nemurus_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1352.3517,"predicted"
"Neopomacentrus_nemurus_A_2","Neopomacentrus_nemurus","Neopomacentrus_nemurus_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1285.8687,"predicted"
"Neopomacentrus_violascens_A_1","Neopomacentrus_violascens","Neopomacentrus_violascens_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1397.8514,"predicted"
"Neopomacentrus_violascens_A_2","Neopomacentrus_violascens","Neopomacentrus_violascens_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1339.9463,"predicted"
"Neosebastes_pandus_A_1","Neosebastes_pandus","Neosebastes_pandus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1438.5247,"predicted"
"Neosebastes_scorpaenoides_A_1","Neosebastes_scorpaenoides","Neosebastes_scorpaenoides_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1667.9977,"predicted"
"Neosebastes_scorpaenoides_A_2","Neosebastes_scorpaenoides","Neosebastes_scorpaenoides_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1339.3408,"predicted"
"Nesogobius_hinsbyi_A_1","Nesogobius_hinsbyi","Nesogobius_hinsbyi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1364.2021,"predicted"
"Nesogobius_hinsbyi_A_2","Nesogobius_hinsbyi","Nesogobius_hinsbyi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1388.828,"predicted"
